,Datetime1,DAYTON_MW,Datetime
4191,00,7.95,2022-06-27 15:00:00
4192,01,8.033,2022-06-27 16:00:00
4193,02,7.967,2022-06-27 17:00:00
4194,03,7.967,2022-06-27 18:00:00
4195,04,8.033,2022-06-27 19:00:00
4196,05,8.067,2022-06-27 20:00:00
4197,06,8.2,2022-06-27 21:00:00
4198,07,8.233,2022-06-27 22:00:00
4199,08,8.367,2022-06-27 23:00:00
4200,09,8.8,2022-06-28 00:00:00
4201,10,8.85,2022-06-28 01:00:00
4202,11,9.367,2022-06-28 02:00:00
4203,12,9.85,2022-06-28 03:00:00
4204,13,9.6,2022-06-28 04:00:00
4205,14,9.9,2022-06-28 05:00:00
4206,15,9.7,2022-06-28 06:00:00
4207,16,9.9,2022-06-28 07:00:00
4208,17,9.3,2022-06-28 08:00:00
4209,18,8.95,2022-06-28 09:00:00
4210,19,8.7,2022-06-28 10:00:00
4211,20,8.5,2022-06-28 11:00:00
4212,21,8.5,2022-06-28 12:00:00
4213,22,8.3,2022-06-28 13:00:00
4214,23,8.267,2022-06-28 14:00:00
4215,00,17.6,2022-06-28 15:00:00
4216,01,22.0,2022-06-28 16:00:00
4217,02,23.667,2022-06-28 17:00:00
4218,03,24.467,2022-06-28 18:00:00
4219,04,24.9,2022-06-28 19:00:00
4220,05,25.1,2022-06-28 20:00:00
4221,06,25.1,2022-06-28 21:00:00
4222,07,24.5,2022-06-28 22:00:00
4223,08,23.567,2022-06-28 23:00:00
4224,09,23.0,2022-06-29 00:00:00
4225,10,22.933,2022-06-29 01:00:00
4226,11,23.133,2022-06-29 02:00:00
4227,12,23.5,2022-06-29 03:00:00
4228,13,23.833,2022-06-29 04:00:00
4229,14,24.367,2022-06-29 05:00:00
4230,15,24.3,2022-06-29 06:00:00
4231,16,24.133,2022-06-29 07:00:00
4232,17,24.0,2022-06-29 08:00:00
4233,18,23.8,2022-06-29 09:00:00
4234,19,23.533,2022-06-29 10:00:00
4235,20,23.333,2022-06-29 11:00:00
4236,21,23.167,2022-06-29 12:00:00
4237,22,22.967,2022-06-29 13:00:00
4238,23,22.9,2022-06-29 14:00:00
4239,00,23.4,2022-06-29 15:00:00
4240,01,23.8,2022-06-29 16:00:00
4241,02,24.3,2022-06-29 17:00:00
4242,03,24.4,2022-06-29 18:00:00
4243,04,24.4,2022-06-29 19:00:00
4244,05,24.5,2022-06-29 20:00:00
4245,06,24.567,2022-06-29 21:00:00
4246,07,24.8,2022-06-29 22:00:00
4247,08,11.1,2022-06-29 23:00:00
4248,09,10.2,2022-06-30 00:00:00
4249,10,10.2,2022-06-30 01:00:00
4250,11,13.85,2022-06-30 02:00:00
4251,12,21.567,2022-06-30 03:00:00
4252,13,23.067,2022-06-30 04:00:00
4253,14,23.833,2022-06-30 05:00:00
4254,15,24.0,2022-06-30 06:00:00
4255,16,24.167,2022-06-30 07:00:00
4256,17,23.767,2022-06-30 08:00:00
4257,18,23.4,2022-06-30 09:00:00
4258,19,23.1,2022-06-30 10:00:00
4259,20,22.75,2022-06-30 11:00:00
4260,21,22.433,2022-06-30 12:00:00
4261,22,22.267,2022-06-30 13:00:00
4262,23,22.2,2022-06-30 14:00:00
4263,00,22.7,2022-06-30 15:00:00
4264,01,23.3,2022-06-30 16:00:00
4265,02,23.7,2022-06-30 17:00:00
4266,03,24.033,2022-06-30 18:00:00
4267,04,24.233,2022-06-30 19:00:00
4268,05,24.333,2022-06-30 20:00:00
4269,06,24.467,2022-06-30 21:00:00
4270,07,24.625,2022-06-30 22:00:00
4271,08,24.667,2022-06-30 23:00:00
4272,09,24.35,2022-07-01 00:00:00
4273,10,10.933,2022-07-01 01:00:00
4274,11,11.233,2022-07-01 02:00:00
4275,12,12.067,2022-07-01 03:00:00
4276,13,11.267,2022-07-01 04:00:00
4277,14,13.3,2022-07-01 05:00:00
4278,15,11.967,2022-07-01 06:00:00
4279,16,11.475,2022-07-01 07:00:00
4280,17,10.833,2022-07-01 08:00:00
4281,18,15.733,2022-07-01 09:00:00
4282,19,22.1,2022-07-01 10:00:00
4283,20,23.767,2022-07-01 11:00:00
4284,21,24.467,2022-07-01 12:00:00
4285,22,24.833,2022-07-01 13:00:00
4286,23,24.967,2022-07-01 14:00:00
4287,00,25.0,2022-07-01 15:00:00
4288,01,25.067,2022-07-01 16:00:00
4289,02,25.067,2022-07-01 17:00:00
4290,03,25.0,2022-07-01 18:00:00
4291,04,24.967,2022-07-01 19:00:00
4292,05,24.9,2022-07-01 20:00:00
4293,06,24.867,2022-07-01 21:00:00
4294,07,16.867,2022-07-01 22:00:00
4295,08,10.15,2022-07-01 23:00:00
4296,09,10.2,2022-07-02 00:00:00
4297,10,16.733,2022-07-02 01:00:00
4298,11,19.633,2022-07-02 02:00:00
4299,12,20.1,2022-07-02 03:00:00
4300,13,20.733,2022-07-02 04:00:00
4301,14,22.1,2022-07-02 05:00:00
4302,15,23.067,2022-07-02 06:00:00
4303,16,23.5,2022-07-02 07:00:00
4304,17,23.567,2022-07-02 08:00:00
4305,18,23.567,2022-07-02 09:00:00
4306,19,23.233,2022-07-02 10:00:00
4307,20,22.933,2022-07-02 11:00:00
4308,21,22.733,2022-07-02 12:00:00
4309,22,22.567,2022-07-02 13:00:00
4310,23,22.3,2022-07-02 14:00:00
4311,00,22.767,2022-07-02 15:00:00
4312,01,23.5,2022-07-02 16:00:00
4313,02,23.967,2022-07-02 17:00:00
4314,03,24.3,2022-07-02 18:00:00
4315,04,24.5,2022-07-02 19:00:00
4316,05,24.667,2022-07-02 20:00:00
4317,06,24.7,2022-07-02 21:00:00
4318,07,24.1,2022-07-02 22:00:00
4319,08,23.333,2022-07-02 23:00:00
4320,09,23.033,2022-07-03 00:00:00
4321,10,23.05,2022-07-03 01:00:00
4322,11,23.167,2022-07-03 02:00:00
4323,12,23.4,2022-07-03 03:00:00
4324,13,23.7,2022-07-03 04:00:00
4325,14,24.067,2022-07-03 05:00:00
4326,15,24.167,2022-07-03 06:00:00
4327,16,23.933,2022-07-03 07:00:00
4328,17,23.7,2022-07-03 08:00:00
4329,18,23.467,2022-07-03 09:00:00
4330,19,23.267,2022-07-03 10:00:00
4331,20,23.067,2022-07-03 11:00:00
4332,21,22.9,2022-07-03 12:00:00
4333,22,22.867,2022-07-03 13:00:00
4334,23,22.867,2022-07-03 14:00:00
4335,00,23.167,2022-07-03 15:00:00
4336,01,23.642,2022-07-03 16:00:00
4337,02,24.1,2022-07-03 17:00:00
4338,03,24.333,2022-07-03 18:00:00
4339,04,24.5,2022-07-03 19:00:00
4340,05,24.6,2022-07-03 20:00:00
4341,06,24.633,2022-07-03 21:00:00
4342,07,14.567,2022-07-03 22:00:00
4343,08,10.1,2022-07-03 23:00:00
4344,09,10.3,2022-07-04 00:00:00
4345,10,10.2,2022-07-04 01:00:00
4346,11,10.167,2022-07-04 02:00:00
4347,12,10.533,2022-07-04 03:00:00
4348,13,10.6,2022-07-04 04:00:00
4349,14,10.4,2022-07-04 05:00:00
4350,15,10.2,2022-07-04 06:00:00
4351,16,9.833,2022-07-04 07:00:00
4352,17,9.767,2022-07-04 08:00:00
4353,18,9.733,2022-07-04 09:00:00
4354,19,9.367,2022-07-04 10:00:00
4355,20,9.433,2022-07-04 11:00:00
4356,21,9.367,2022-07-04 12:00:00
4357,22,9.4,2022-07-04 13:00:00
4358,23,9.367,2022-07-04 14:00:00
4359,00,14.5,2022-07-04 15:00:00
4360,01,19.333,2022-07-04 16:00:00
4361,02,19.8,2022-07-04 17:00:00
4362,03,19.833,2022-07-04 18:00:00
4363,04,20.367,2022-07-04 19:00:00
4364,05,21.533,2022-07-04 20:00:00
4365,06,22.6,2022-07-04 21:00:00
4366,07,18.667,2022-07-04 22:00:00
4367,08,9.533,2022-07-04 23:00:00
4368,09,9.233,2022-07-05 00:00:00
4369,10,9.1,2022-07-05 01:00:00
4370,11,9.467,2022-07-05 02:00:00
4371,12,19.033,2022-07-05 03:00:00
4372,13,21.325,2022-07-05 04:00:00
4373,14,22.4,2022-07-05 05:00:00
4374,15,22.8,2022-07-05 06:00:00
4375,16,22.9,2022-07-05 07:00:00
4376,17,22.867,2022-07-05 08:00:00
4377,18,22.9,2022-07-05 09:00:00
4378,19,22.733,2022-07-05 10:00:00
4379,20,22.467,2022-07-05 11:00:00
4380,21,22.2,2022-07-05 12:00:00
4381,22,22.067,2022-07-05 13:00:00
4382,23,22.0,2022-07-05 14:00:00
4383,00,22.567,2022-07-05 15:00:00
4384,01,23.367,2022-07-05 16:00:00
4385,02,23.867,2022-07-05 17:00:00
4386,03,24.15,2022-07-05 18:00:00
4387,04,24.4,2022-07-05 19:00:00
4388,05,24.567,2022-07-05 20:00:00
4389,06,24.6,2022-07-05 21:00:00
4390,07,19.867,2022-07-05 22:00:00
4391,08,10.267,2022-07-05 23:00:00
4392,09,10.267,2022-07-06 00:00:00
4393,10,10.667,2022-07-06 01:00:00
4394,11,11.367,2022-07-06 02:00:00
4395,12,19.55,2022-07-06 03:00:00
4396,13,20.933,2022-07-06 04:00:00
4397,14,21.2,2022-07-06 05:00:00
4398,15,22.0,2022-07-06 06:00:00
4399,16,22.8,2022-07-06 07:00:00
4400,17,23.05,2022-07-06 08:00:00
4401,18,23.08,2022-07-06 09:00:00
4402,19,22.55,2022-07-06 10:00:00
4403,20,22.1,2022-07-06 11:00:00
4404,21,21.783,2022-07-06 12:00:00
4405,22,21.533,2022-07-06 13:00:00
4406,23,21.52,2022-07-06 14:00:00
4407,00,21.871,2022-07-06 15:00:00
4408,01,22.6,2022-07-06 16:00:00
4409,02,23.033,2022-07-06 17:00:00
4410,03,23.3,2022-07-06 18:00:00
4411,04,23.467,2022-07-06 19:00:00
4412,05,23.6,2022-07-06 20:00:00
4413,06,23.64,2022-07-06 21:00:00
4414,07,23.35,2022-07-06 22:00:00
4415,08,22.65,2022-07-06 23:00:00
4416,09,22.42,2022-07-07 00:00:00
4417,10,22.25,2022-07-07 01:00:00
4418,11,22.2,2022-07-07 02:00:00
4419,12,22.171,2022-07-07 03:00:00
4420,13,22.3,2022-07-07 04:00:00
4421,14,22.286,2022-07-07 05:00:00
4422,15,22.16,2022-07-07 06:00:00
4423,16,22.067,2022-07-07 07:00:00
4424,17,21.9,2022-07-07 08:00:00
4425,18,21.8,2022-07-07 09:00:00
4426,19,21.7,2022-07-07 10:00:00
4427,20,21.7,2022-07-07 11:00:00
4428,21,21.7,2022-07-07 12:00:00
4429,22,21.58,2022-07-07 13:00:00
4430,23,21.4,2022-07-07 14:00:00
4431,00,21.8,2022-07-07 15:00:00
4432,01,22.26,2022-07-07 16:00:00
4433,02,22.6,2022-07-07 17:00:00
4434,03,22.883,2022-07-07 18:00:00
4435,04,23.05,2022-07-07 19:00:00
4436,05,23.2,2022-07-07 20:00:00
4437,06,23.267,2022-07-07 21:00:00
4438,07,23.2,2022-07-07 22:00:00
4439,08,23.25,2022-07-07 23:00:00
4440,09,18.22,2022-07-08 00:00:00
4441,10,10.417,2022-07-08 01:00:00
4442,11,10.467,2022-07-08 02:00:00
4443,12,10.4,2022-07-08 03:00:00
4444,13,9.82,2022-07-08 04:00:00
4445,14,9.75,2022-07-08 05:00:00
4446,15,9.417,2022-07-08 06:00:00
4447,16,9.417,2022-07-08 07:00:00
4448,17,11.84,2022-07-08 08:00:00
4449,18,20.083,2022-07-08 09:00:00
4450,19,22.467,2022-07-08 10:00:00
4451,20,23.16,2022-07-08 11:00:00
4452,21,23.35,2022-07-08 12:00:00
4453,22,23.467,2022-07-08 13:00:00
4454,23,23.5,2022-07-08 14:00:00
4455,00,23.58,2022-07-08 15:00:00
4456,01,23.6,2022-07-08 16:00:00
4457,02,23.6,2022-07-08 17:00:00
4458,03,23.6,2022-07-08 18:00:00
4459,04,23.56,2022-07-08 19:00:00
4460,05,23.5,2022-07-08 20:00:00
4461,06,23.35,2022-07-08 21:00:00
4462,07,22.96,2022-07-08 22:00:00
4463,08,11.367,2022-07-08 23:00:00
4464,09,9.583,2022-07-09 00:00:00
4465,10,9.34,2022-07-09 01:00:00
4466,11,9.4,2022-07-09 02:00:00
4467,12,9.56,2022-07-09 03:00:00
4468,13,9.583,2022-07-09 04:00:00
4469,14,9.44,2022-07-09 05:00:00
4470,15,10.867,2022-07-09 06:00:00
4471,16,22.983,2022-07-09 07:00:00
4472,17,21.34,2022-07-09 08:00:00
4473,18,22.58,2022-07-09 09:00:00
4474,19,22.78,2022-07-09 10:00:00
4475,20,22.6,2022-07-09 11:00:00
4476,21,22.683,2022-07-09 12:00:00
4477,22,23.78,2022-07-09 13:00:00
4478,23,23.9,2022-07-09 14:00:00
4479,00,25.067,2022-07-09 15:00:00
4480,01,25.683,2022-07-09 16:00:00
4481,02,25.3,2022-07-09 17:00:00
4482,03,24.817,2022-07-09 18:00:00
4483,04,24.48,2022-07-09 19:00:00
4484,05,24.214,2022-07-09 20:00:00
4485,06,23.933,2022-07-09 21:00:00
4486,07,23.74,2022-07-09 22:00:00
4487,08,24.467,2022-07-09 23:00:00
4488,09,21.28,2022-07-10 00:00:00
4489,10,15.52,2022-07-10 01:00:00
4490,11,21.34,2022-07-10 02:00:00
4491,12,22.167,2022-07-10 03:00:00
4492,13,15.771,2022-07-10 04:00:00
4493,14,18.783,2022-07-10 05:00:00
4494,15,18.883,2022-07-10 06:00:00
4495,16,24.82,2022-07-10 07:00:00
4496,17,24.833,2022-07-10 08:00:00
4497,18,24.06,2022-07-10 09:00:00
4498,19,23.4,2022-07-10 10:00:00
4499,20,22.975,2022-07-10 11:00:00
4500,21,22.717,2022-07-10 12:00:00
4501,22,22.433,2022-07-10 13:00:00
4502,23,22.2,2022-07-10 14:00:00
4503,00,22.183,2022-07-10 15:00:00
4504,01,22.45,2022-07-10 16:00:00
4505,02,22.6,2022-07-10 17:00:00
4506,03,22.6,2022-07-10 18:00:00
4507,04,22.6,2022-07-10 19:00:00
4508,05,22.55,2022-07-10 20:00:00
4509,06,22.5,2022-07-10 21:00:00
4510,07,22.7,2022-07-10 22:00:00
4511,08,22.98,2022-07-10 23:00:00
4512,09,16.333,2022-07-11 00:00:00
4513,10,18.48,2022-07-11 01:00:00
4514,11,16.083,2022-07-11 02:00:00
4515,12,19.329,2022-07-11 03:00:00
4516,13,11.875,2022-07-11 04:00:00
4517,14,20.45,2022-07-11 05:00:00
4518,15,16.767,2022-07-11 06:00:00
4519,16,14.22,2022-07-11 07:00:00
4520,17,17.05,2022-07-11 08:00:00
4521,18,19.16,2022-07-11 09:00:00
4522,19,14.017,2022-07-11 10:00:00
4523,20,16.333,2022-07-11 11:00:00
4524,21,19.117,2022-07-11 12:00:00
4525,22,17.8,2022-07-11 13:00:00
4526,23,23.06,2022-07-11 14:00:00
4527,00,19.083,2022-07-11 15:00:00
4528,01,22.5,2022-07-11 16:00:00
4529,02,23.317,2022-07-11 17:00:00
4530,03,23.5,2022-07-11 18:00:00
4531,04,23.5,2022-07-11 19:00:00
4532,05,23.45,2022-07-11 20:00:00
4533,06,23.333,2022-07-11 21:00:00
4534,07,22.9,2022-07-11 22:00:00
4535,08,23.15,2022-07-11 23:00:00
4536,09,24.26,2022-07-12 00:00:00
4537,10,24.471,2022-07-12 01:00:00
4538,11,11.35,2022-07-12 02:00:00
4539,12,8.867,2022-07-12 03:00:00
4540,13,9.18,2022-07-12 04:00:00
4541,14,9.0,2022-07-12 05:00:00
4542,15,15.0,2022-07-12 06:00:00
4543,16,12.767,2022-07-12 07:00:00
4544,17,17.8,2022-07-12 08:00:00
4545,18,18.117,2022-07-12 09:00:00
4546,19,18.483,2022-07-12 10:00:00
4547,20,19.317,2022-07-12 11:00:00
4548,21,20.117,2022-07-12 12:00:00
4549,22,20.65,2022-07-12 13:00:00
4550,23,20.94,2022-07-12 14:00:00
4551,00,21.267,2022-07-12 15:00:00
4552,01,21.8,2022-07-12 16:00:00
4553,02,22.171,2022-07-12 17:00:00
4554,03,22.4,2022-07-12 18:00:00
4555,04,22.567,2022-07-12 19:00:00
4556,05,14.957,2022-07-12 20:00:00
4557,06,9.25,2022-07-12 21:00:00
4558,07,9.06,2022-07-12 22:00:00
4559,08,9.0,2022-07-12 23:00:00
4560,09,9.1,2022-07-13 00:00:00
4561,10,18.771,2022-07-13 01:00:00
4562,11,17.76,2022-07-13 02:00:00
4563,12,14.8,2022-07-13 03:00:00
4564,13,16.283,2022-07-13 04:00:00
4565,14,12.067,2022-07-13 05:00:00
4566,15,18.467,2022-07-13 06:00:00
4567,16,11.64,2022-07-13 07:00:00
4568,17,14.1,2022-07-13 08:00:00
4569,18,20.5,2022-07-13 09:00:00
4570,19,21.15,2022-07-13 10:00:00
4571,20,21.08,2022-07-13 11:00:00
4572,21,24.557,2022-07-13 12:00:00
4573,22,24.7,2022-07-13 13:00:00
4574,23,24.8,2022-07-13 14:00:00
4575,00,25.12,2022-07-13 15:00:00
4576,01,26.7,2022-07-13 16:00:00
4577,02,26.333,2022-07-13 17:00:00
4578,03,25.729,2022-07-13 18:00:00
4579,04,25.26,2022-07-13 19:00:00
4580,05,24.843,2022-07-13 20:00:00
4581,06,24.617,2022-07-13 21:00:00
4582,07,25.143,2022-07-13 22:00:00
4583,08,25.5,2022-07-13 23:00:00
4584,09,16.267,2022-07-14 00:00:00
4585,10,9.28,2022-07-14 01:00:00
4586,11,9.317,2022-07-14 02:00:00
4587,12,15.317,2022-07-14 03:00:00
4588,13,9.75,2022-07-14 04:00:00
4589,14,9.56,2022-07-14 05:00:00
4590,15,9.386,2022-07-14 06:00:00
4591,16,15.083,2022-07-14 07:00:00
4592,17,14.983,2022-07-14 08:00:00
4593,18,17.84,2022-07-14 09:00:00
4594,19,19.486,2022-07-14 10:00:00
4595,20,16.267,2022-07-14 11:00:00
4596,21,15.1,2022-07-14 12:00:00
4597,22,16.98,2022-07-14 13:00:00
4598,23,19.117,2022-07-14 14:00:00
4599,00,15.629,2022-07-14 15:00:00
4600,01,21.617,2022-07-14 16:00:00
4601,02,23.14,2022-07-14 17:00:00
4602,03,23.683,2022-07-14 18:00:00
4603,04,23.917,2022-07-14 19:00:00
4604,05,24.017,2022-07-14 20:00:00
4605,06,24.1,2022-07-14 21:00:00
4606,07,24.133,2022-07-14 22:00:00
4607,08,24.233,2022-07-14 23:00:00
4608,09,24.55,2022-07-15 00:00:00
4609,10,14.26,2022-07-15 01:00:00
4610,11,14.483,2022-07-15 02:00:00
4611,12,11.017,2022-07-15 03:00:00
4612,13,11.42,2022-07-15 04:00:00
4613,14,16.433,2022-07-15 05:00:00
4614,15,21.42,2022-07-15 06:00:00
4615,16,21.857,2022-07-15 07:00:00
4616,17,22.725,2022-07-15 08:00:00
4617,18,23.76,2022-07-15 09:00:00
4618,19,24.3,2022-07-15 10:00:00
4619,20,24.571,2022-07-15 11:00:00
4620,21,24.7,2022-07-15 12:00:00
4621,22,24.767,2022-07-15 13:00:00
4622,23,24.8,2022-07-15 14:00:00
4623,00,24.8,2022-07-15 15:00:00
4624,01,24.65,2022-07-15 16:00:00
4625,02,24.5,2022-07-15 17:00:00
4626,03,24.5,2022-07-15 18:00:00
4627,04,24.4,2022-07-15 19:00:00
4628,05,24.4,2022-07-15 20:00:00
4629,06,24.44,2022-07-15 21:00:00
4630,07,22.283,2022-07-15 22:00:00
4631,08,21.65,2022-07-15 23:00:00
4632,09,22.54,2022-07-16 00:00:00
4633,10,22.883,2022-07-16 01:00:00
4634,11,23.167,2022-07-16 02:00:00
4635,12,23.417,2022-07-16 03:00:00
4636,13,23.7,2022-07-16 04:00:00
4637,14,24.033,2022-07-16 05:00:00
4638,15,24.12,2022-07-16 06:00:00
4639,16,24.183,2022-07-16 07:00:00
4640,17,24.1,2022-07-16 08:00:00
4641,18,23.967,2022-07-16 09:00:00
4642,19,20.567,2022-07-16 10:00:00
4643,20,13.4,2022-07-16 11:00:00
4644,21,17.467,2022-07-16 12:00:00
4645,22,21.55,2022-07-16 13:00:00
4646,23,18.45,2022-07-16 14:00:00
4647,00,22.03,2022-07-16 15:00:00
4648,01,25.28,2022-07-16 16:00:00
4649,02,25.7,2022-07-16 17:00:00
4650,03,25.567,2022-07-16 18:00:00
4651,04,25.286,2022-07-16 19:00:00
4652,05,17.62,2022-07-16 20:00:00
4653,06,15.683,2022-07-16 21:00:00
4654,07,18.74,2022-07-16 22:00:00
4655,08,12.117,2022-07-16 23:00:00
4656,09,11.94,2022-07-17 00:00:00
4657,10,15.85,2022-07-17 01:00:00
4658,11,9.271,2022-07-17 02:00:00
4659,12,9.42,2022-07-17 03:00:00
4660,13,9.6,2022-07-17 04:00:00
4661,14,9.56,2022-07-17 05:00:00
4662,15,9.7,2022-07-17 06:00:00
4663,16,14.167,2022-07-17 07:00:00
4664,17,18.8,2022-07-17 08:00:00
4665,18,19.35,2022-07-17 09:00:00
4666,19,20.15,2022-07-17 10:00:00
4667,20,21.233,2022-07-17 11:00:00
4668,21,21.86,2022-07-17 12:00:00
4669,22,22.083,2022-07-17 13:00:00
4670,23,22.3,2022-07-17 14:00:00
4671,00,22.78,2022-07-17 15:00:00
4672,01,23.167,2022-07-17 16:00:00
4673,02,23.314,2022-07-17 17:00:00
4674,03,23.4,2022-07-17 18:00:00
4675,04,23.467,2022-07-17 19:00:00
4676,05,23.5,2022-07-17 20:00:00
4677,06,23.72,2022-07-17 21:00:00
4678,07,20.517,2022-07-17 22:00:00
4679,08,9.8,2022-07-17 23:00:00
4680,09,10.067,2022-07-18 00:00:00
4681,10,10.25,2022-07-18 01:00:00
4682,11,10.36,2022-07-18 02:00:00
4683,12,10.386,2022-07-18 03:00:00
4684,13,10.25,2022-07-18 04:00:00
4685,14,10.04,2022-07-18 05:00:00
4686,15,10.15,2022-07-18 06:00:00
4687,16,9.917,2022-07-18 07:00:00
4688,17,9.933,2022-07-18 08:00:00
4689,18,9.75,2022-07-18 09:00:00
4690,19,10.04,2022-07-18 10:00:00
4691,20,9.883,2022-07-18 11:00:00
4692,21,9.85,2022-07-18 12:00:00
4693,22,9.88,2022-07-18 13:00:00
4694,23,9.967,2022-07-18 14:00:00
4695,00,18.34,2022-07-18 15:00:00
4696,01,20.567,2022-07-18 16:00:00
4697,02,20.5,2022-07-18 17:00:00
4698,03,20.5,2022-07-18 18:00:00
4699,04,21.02,2022-07-18 19:00:00
4700,05,21.8,2022-07-18 20:00:00
4701,06,22.217,2022-07-18 21:00:00
4702,07,18.4,2022-07-18 22:00:00
4703,08,9.5,2022-07-18 23:00:00
4704,09,9.55,2022-07-19 00:00:00
4705,10,9.783,2022-07-19 01:00:00
4706,11,10.04,2022-07-19 02:00:00
4707,12,10.283,2022-07-19 03:00:00
4708,13,9.933,2022-07-19 04:00:00
4709,14,9.867,2022-07-19 05:00:00
4710,15,9.64,2022-07-19 06:00:00
4711,16,9.7,2022-07-19 07:00:00
4712,17,9.7,2022-07-19 08:00:00
4713,18,14.775,2022-07-19 09:00:00
4714,19,22.02,2022-07-19 10:00:00
4715,20,23.267,2022-07-19 11:00:00
4716,21,12.52,2022-07-19 12:00:00
4717,22,8.983,2022-07-19 13:00:00
4718,23,9.017,2022-07-19 14:00:00
4719,00,17.267,2022-07-19 15:00:00
4720,01,22.7,2022-07-19 16:00:00
4721,02,23.7,2022-07-19 17:00:00
4722,03,24.033,2022-07-19 18:00:00
4723,04,24.1,2022-07-19 19:00:00
4724,05,24.04,2022-07-19 20:00:00
4725,06,23.517,2022-07-19 21:00:00
4726,07,23.2,2022-07-19 22:00:00
4727,08,22.783,2022-07-19 23:00:00
4728,09,22.7,2022-07-20 00:00:00
4729,10,22.817,2022-07-20 01:00:00
4730,11,23.2,2022-07-20 02:00:00
4731,12,23.567,2022-07-20 03:00:00
4732,13,24.0,2022-07-20 04:00:00
4733,14,24.433,2022-07-20 05:00:00
4734,15,24.54,2022-07-20 06:00:00
4735,16,24.333,2022-07-20 07:00:00
4736,17,23.983,2022-07-20 08:00:00
4737,18,23.72,2022-07-20 09:00:00
4738,19,23.367,2022-07-20 10:00:00
4739,20,23.067,2022-07-20 11:00:00
4740,21,22.783,2022-07-20 12:00:00
4741,22,22.567,2022-07-20 13:00:00
4742,23,22.5,2022-07-20 14:00:00
4743,00,22.817,2022-07-20 15:00:00
4744,01,23.35,2022-07-20 16:00:00
4745,02,23.6,2022-07-20 17:00:00
4746,03,23.7,2022-07-20 18:00:00
4747,04,23.7,2022-07-20 19:00:00
4748,05,23.683,2022-07-20 20:00:00
4749,06,23.34,2022-07-20 21:00:00
4750,07,23.2,2022-07-20 22:00:00
4751,08,22.95,2022-07-20 23:00:00
4752,09,22.78,2022-07-21 00:00:00
4753,10,22.94,2022-07-21 01:00:00
4754,11,23.583,2022-07-21 02:00:00
4755,12,24.1,2022-07-21 03:00:00
4756,13,24.62,2022-07-21 04:00:00
4757,14,25.067,2022-07-21 05:00:00
4758,15,25.74,2022-07-21 06:00:00
4759,16,14.483,2022-07-21 07:00:00
4760,17,10.12,2022-07-21 08:00:00
4761,18,10.117,2022-07-21 09:00:00
4762,19,9.983,2022-07-21 10:00:00
4763,20,9.8,2022-07-21 11:00:00
4764,21,9.6,2022-07-21 12:00:00
4765,22,9.467,2022-07-21 13:00:00
4766,23,9.52,2022-07-21 14:00:00
4767,00,16.457,2022-07-21 15:00:00
4768,01,21.7,2022-07-21 16:00:00
4769,02,23.171,2022-07-21 17:00:00
4770,03,23.7,2022-07-21 18:00:00
4771,04,23.88,2022-07-21 19:00:00
4772,05,23.983,2022-07-21 20:00:00
4773,06,24.0,2022-07-21 21:00:00
4774,07,24.0,2022-07-21 22:00:00
4775,08,24.033,2022-07-21 23:00:00
4776,09,24.2,2022-07-22 00:00:00
4777,10,24.5,2022-07-22 01:00:00
4778,11,24.917,2022-07-22 02:00:00
4779,12,25.483,2022-07-22 03:00:00
4780,13,25.66,2022-07-22 04:00:00
4781,14,25.833,2022-07-22 05:00:00
4782,15,25.85,2022-07-22 06:00:00
4783,16,25.633,2022-07-22 07:00:00
4784,17,25.383,2022-07-22 08:00:00
4785,18,25.18,2022-07-22 09:00:00
4786,19,24.9,2022-07-22 10:00:00
4787,20,24.66,2022-07-22 11:00:00
4788,21,24.45,2022-07-22 12:00:00
4789,22,24.26,2022-07-22 13:00:00
4790,23,24.117,2022-07-22 14:00:00
4791,00,23.917,2022-07-22 15:00:00
4792,01,23.76,2022-07-22 16:00:00
4793,02,23.633,2022-07-22 17:00:00
4794,03,23.54,2022-07-22 18:00:00
4795,04,23.467,2022-07-22 19:00:00
4796,05,16.783,2022-07-22 20:00:00
4797,06,10.32,2022-07-22 21:00:00
4798,07,9.967,2022-07-22 22:00:00
4799,08,9.62,2022-07-22 23:00:00
4800,09,9.8,2022-07-23 00:00:00
4801,10,9.92,2022-07-23 01:00:00
4802,11,9.933,2022-07-23 02:00:00
4803,12,9.9,2022-07-23 03:00:00
4804,13,9.817,2022-07-23 04:00:00
4805,14,9.58,2022-07-23 05:00:00
4806,15,9.46,2022-07-23 06:00:00
4807,16,14.26,2022-07-23 07:00:00
4808,17,18.85,2022-07-23 08:00:00
4809,18,19.76,2022-07-23 09:00:00
4810,19,19.95,2022-07-23 10:00:00
4811,20,20.36,2022-07-23 11:00:00
4812,21,21.15,2022-07-23 12:00:00
4813,22,25.55,2022-07-23 13:00:00
4814,23,32.433,2022-07-23 14:00:00
4815,00,27.68,2022-07-23 15:00:00
4816,01,25.767,2022-07-23 16:00:00
4817,02,24.86,2022-07-23 17:00:00
4818,03,24.35,2022-07-23 18:00:00
4819,04,24.067,2022-07-23 19:00:00
4820,05,23.85,2022-07-23 20:00:00
4821,06,23.84,2022-07-23 21:00:00
4822,07,18.0,2022-07-23 22:00:00
4823,08,9.56,2022-07-23 23:00:00
4824,09,13.883,2022-07-24 00:00:00
4825,10,23.633,2022-07-24 01:00:00
